Image;Object;Level;Class;Material;Camera Position;Light Color (RGB);Fog;Mask;ImageNet_Label;ShapeNet_Superclass
../../../../../../Users/Stud/Documents/Unreal Projects/Dataset_Renderer/Dataset/Background/TheForgottenRoom_Demo/TheForgottenRoom_Demo_Actor_71_0.png;faucet-2;TheForgottenRoom_Demo;0;Default;X=-1.000 Y=0.000 Z=0.200;;False;../../../../../../Users/Stud/Documents/Unreal Projects/Dataset_Renderer/Dataset/Background/TheForgottenRoom_Demo/TheForgottenRoom_Demo_Actor_71_0_mask.png;tench, Tinca tinca;<unmapped>
../../../../../../Users/Stud/Documents/Unreal Projects/Dataset_Renderer/Dataset/Background/TheForgottenRoom_Demo/TheForgottenRoom_Demo_Actor_72_0.png;faucet-3;TheForgottenRoom_Demo;0;Default;X=-1.000 Y=0.000 Z=0.200;;False;../../../../../../Users/Stud/Documents/Unreal Projects/Dataset_Renderer/Dataset/Background/TheForgottenRoom_Demo/TheForgottenRoom_Demo_Actor_72_0_mask.png;tench, Tinca tinca;<unmapped>
../../../../../../Users/Stud/Documents/Unreal Projects/Dataset_Renderer/Dataset/Background/TheForgottenRoom_Demo/TheForgottenRoom_Demo_Actor_134_0.png;skateboard-1;TheForgottenRoom_Demo;0;Default;X=-1.000 Y=0.000 Z=0.200;;False;../../../../../../Users/Stud/Documents/Unreal Projects/Dataset_Renderer/Dataset/Background/TheForgottenRoom_Demo/TheForgottenRoom_Demo_Actor_134_0_mask.png;tench, Tinca tinca;<unmapped>
../../../../../../Users/Stud/Documents/Unreal Projects/Dataset_Renderer/Dataset/Background/TheForgottenRoom_Demo/TheForgottenRoom_Demo_Actor_135_0.png;skateboard-2;TheForgottenRoom_Demo;0;Default;X=-1.000 Y=0.000 Z=0.200;;False;../../../../../../Users/Stud/Documents/Unreal Projects/Dataset_Renderer/Dataset/Background/TheForgottenRoom_Demo/TheForgottenRoom_Demo_Actor_135_0_mask.png;tench, Tinca tinca;<unmapped>
../../../../../../Users/Stud/Documents/Unreal Projects/Dataset_Renderer/Dataset/Background/TheForgottenRoom_Demo/TheForgottenRoom_Demo_Actor_136_0.png;skateboard-3;TheForgottenRoom_Demo;0;Default;X=-1.000 Y=0.000 Z=0.200;;False;../../../../../../Users/Stud/Documents/Unreal Projects/Dataset_Renderer/Dataset/Background/TheForgottenRoom_Demo/TheForgottenRoom_Demo_Actor_136_0_mask.png;tench, Tinca tinca;<unmapped>
../../../../../../Users/Stud/Documents/Unreal Projects/Dataset_Renderer/Dataset/Background/TheForgottenRoom_Demo/TheForgottenRoom_Demo_Actor_137_0.png;sofa-1;TheForgottenRoom_Demo;0;Default;X=-1.000 Y=0.000 Z=0.200;;False;../../../../../../Users/Stud/Documents/Unreal Projects/Dataset_Renderer/Dataset/Background/TheForgottenRoom_Demo/TheForgottenRoom_Demo_Actor_137_0_mask.png;tench, Tinca tinca;<unmapped>
../../../../../../Users/Stud/Documents/Unreal Projects/Dataset_Renderer/Dataset/Background/TheForgottenRoom_Demo/TheForgottenRoom_Demo_Actor_138_0.png;sofa-2;TheForgottenRoom_Demo;0;Default;X=-1.000 Y=0.000 Z=0.200;;False;../../../../../../Users/Stud/Documents/Unreal Projects/Dataset_Renderer/Dataset/Background/TheForgottenRoom_Demo/TheForgottenRoom_Demo_Actor_138_0_mask.png;tench, Tinca tinca;<unmapped>
../../../../../../Users/Stud/Documents/Unreal Projects/Dataset_Renderer/Dataset/Background/TheForgottenRoom_Demo/TheForgottenRoom_Demo_Actor_139_0.png;sofa-3;TheForgottenRoom_Demo;0;Default;X=-1.000 Y=0.000 Z=0.200;;False;../../../../../../Users/Stud/Documents/Unreal Projects/Dataset_Renderer/Dataset/Background/TheForgottenRoom_Demo/TheForgottenRoom_Demo_Actor_139_0_mask.png;tench, Tinca tinca;<unmapped>
../../../../../../Users/Stud/Documents/Unreal Projects/Dataset_Renderer/Dataset/Background/TheForgottenRoom_Demo/TheForgottenRoom_Demo_Actor_149_668.png;mosque-1;TheForgottenRoom_Demo;668;Default;X=-1.000 Y=0.000 Z=0.200;;False;../../../../../../Users/Stud/Documents/Unreal Projects/Dataset_Renderer/Dataset/Background/TheForgottenRoom_Demo/TheForgottenRoom_Demo_Actor_149_668_mask.png;mosque;<unmapped>
../../../../../../Users/Stud/Documents/Unreal Projects/Dataset_Renderer/Dataset/Background/TheForgottenRoom_Demo/TheForgottenRoom_Demo_Actor_150_682.png;obelisk-1;TheForgottenRoom_Demo;682;Default;X=-1.000 Y=0.000 Z=0.200;;False;../../../../../../Users/Stud/Documents/Unreal Projects/Dataset_Renderer/Dataset/Background/TheForgottenRoom_Demo/TheForgottenRoom_Demo_Actor_150_682_mask.png;obelisk;<unmapped>
